state,project_name,project_id,uei,project_description,project_type,priority_broadband_project,estimated_miles_aerial_fiber,estimated_miles_buried_fiber,estimated_jobs,estimated_subaward_date,estimated_performance_start,estimated_performance_end,intersect_tribal,tribal_consent_name,bead_support,fixed_amount_subaward,subgrantee_match,federal_match,state_match,other_match,federal_match_source,notes
NV,Boulder City Buchanan,CM61-BEAD-NV-CLA-0873-0,F4PPSWRYALA6,WeLink Communications Inc has been awarded to serve Boulder City Buchanan and expects to have the project completed by 1/31/2028,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2028,N,,71306.0,Y,23769,,,,,
NV,Henderson Lakeshore,CM61-BEAD-NV-CLA-0964-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Henderson Lakeshore and expects to have the project completed by 12/31/2028,L,N,0.0,0.0,2,9/3/2025,10/1/2025,12/31/2028,N,,5400.0,Y,297201,,,,,
NV,Paradise,CM61-BEAD-NV-CLA-0967-0,CBE3UMF6F5F1,Cox Communications has been awarded to serve Paradise and expects to have the project completed by 1/31/2028,L,N,0.0,0.0,4,9/3/2025,10/1/2025,1/31/2028,N,,0.01,Y,275352,,,,,
NV,Enterprise,CM61-BEAD-NV-CLA-0969-1,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve Enterprise and expects to have the project completed by 11/30/2028,L,Y,16.0,8.6,7,9/3/2025,10/1/2025,11/30/2028,N,,2999890.38,Y,0,,,,,
NV,Enterprise,CM61-BEAD-NV-CLA-0969-4,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Enterprise and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,7,9/3/2025,10/1/2025,1/31/2027,N,,154400.0,Y,56400,,,,,
NV,Las Vegas,CM61-BEAD-NV-CLA-0970-1,CBE3UMF6F5F1,Cox Communications has been awarded to serve Las Vegas and expects to have the project completed by 6/1/2026,L,Y,0.0,0.0,4,9/3/2025,10/1/2025,6/1/2026,N,,0.01,Y,860130,,,,,
NV,North Las Vegas,CM61-BEAD-NV-CLA-0997-1,R2RBP98L72N7,Stimulus Technologies of Nevada LLC has been awarded to serve North Las Vegas and expects to have the project completed by 11/30/2028,L,Y,13.6,7.3,4,9/3/2025,10/1/2025,11/30/2028,N,,2701044.95,Y,0,,,,,
NV,Las Vegas Indian Colony Springs Lake,CM61-BEAD-NV-CLA-0998-3,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Las Vegas Indian Colony Springs Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,Y,Las Vegas,1600.0,Y,0,,,,,
NV,South Lake Tahoe South,CM61-BEAD-NV-DOU-0119-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve South Lake Tahoe South and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Gardnerville,CM61-BEAD-NV-DOU-0122-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Gardnerville and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,302283.92,Y,100761,,,,,
NV,Sunrise Pass,CM61-BEAD-NV-DOU-0123-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Sunrise Pass and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3000.0,Y,1000,,,,,
NV,Double Spring,CM61-BEAD-NV-DOU-0445-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Double Spring and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,3,9/3/2025,10/1/2025,11/30/2028,N,,87016.63,Y,29005,,,,,
NV,Carter Springs,CM61-BEAD-NV-DOU-0448-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Carter Springs and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,11/30/2028,N,,275075.0,Y,91691,,,,,
NV,Long Dry Canyon,CM61-BEAD-NV-DOU-0454-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Long Dry Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,9600.0,Y,3200,,,,,
NV,Topaz Lake,CM61-BEAD-NV-DOU-0875-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Topaz Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Oreana Peak,CM61-BEAD-NV-DOU-0876-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Oreana Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Bosler Way,CM61-BEAD-NV-DOU-0877-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Bosler Way and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,3,9/3/2025,10/1/2025,11/30/2028,N,,382479.5,Y,127493,,,,,
NV,Mount Siegel,CM61-BEAD-NV-DOU-0878-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mount Siegel and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Leviathan Mine,CM61-BEAD-NV-DOU-0879-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Leviathan Mine and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,189559.2,Y,63186,,,,,
NV,Pine Nut Valley,CM61-BEAD-NV-DOU-0880-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Pine Nut Valley and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,6000.0,Y,0,,,,,
NV,Fish Springs North,CM61-BEAD-NV-DOU-0881-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Fish Springs North and expects to have the project completed by 7/31/2028,L,Y,0.0,0.0,4,9/3/2025,10/1/2025,7/31/2028,N,,631895.0,Y,0,,,,,
NV,Ruhenstroth,CM61-BEAD-NV-DOU-0882-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Ruhenstroth and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,209197.64,Y,69732,,,,,
NV,Indian Creek Ranch,CM61-BEAD-NV-DOU-0883-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Indian Creek Ranch and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,83777.41,Y,27925,,,,,
NV,Minden Stockyard,CM61-BEAD-NV-DOU-0884-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Minden Stockyard and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Dangberg,CM61-BEAD-NV-DOU-0885-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Dangberg and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Fish Springs South,CM61-BEAD-NV-DOU-0886-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Fish Springs South and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Sawmill,CM61-BEAD-NV-DOU-0887-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Sawmill and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,164815.88,Y,54938,,,,,
NV,Indian Creek,CM61-BEAD-NV-DOU-0888-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Indian Creek and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,Five Creek,CM61-BEAD-NV-DOU-0889-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Five Creek and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Minden Muller,CM61-BEAD-NV-DOU-0890-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Minden Muller and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,133250.0,Y,44416,,,,,
NV,Kingsbury Grade,CM61-BEAD-NV-DOU-0891-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Kingsbury Grade and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Tramway,CM61-BEAD-NV-DOU-0892-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Tramway and expects to have the project completed by 11/30/2028,L,Y,1.0,1.0,1,9/3/2025,10/1/2025,11/30/2028,N,,310800.0,Y,0,,,,,
NV,Andria,CM61-BEAD-NV-DOU-0893-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Andria and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3000.0,Y,1000,,,,,
NV,Stateline,CM61-BEAD-NV-DOU-0894-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Stateline and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Kahle,CM61-BEAD-NV-DOU-0895-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Kahle and expects to have the project completed by 11/30/2028,C,Y,1.0,0.0,1,9/3/2025,10/1/2025,11/30/2028,N,,25000.0,Y,0,,,,,
NV,Arthur,CM61-BEAD-NV-DOU-0896-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Arthur and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Kingsbury,CM61-BEAD-NV-DOU-0897-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Kingsbury and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,North Martin,CM61-BEAD-NV-DOU-0900-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve North Martin and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,600.0,Y,200,,,,,
NV,Stewart Community Jacks Valley,CM61-BEAD-NV-DOU-0903-2,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Stewart Community Jacks Valley and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,3,9/3/2025,10/1/2025,11/30/2028,Y,Stewart,21731.13,Y,7243,,,,,
NV,Johnson,CM61-BEAD-NV-DOU-0905-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Johnson and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,434577.83,Y,144859,,,,,
NV,Genoa,CM61-BEAD-NV-DOU-0906-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Genoa and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,3,9/3/2025,10/1/2025,11/30/2028,N,,563059.95,Y,187686,,,,,
NV,Golf Club,CM61-BEAD-NV-DOU-0944-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Golf Club and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3000.0,Y,1000,,,,,
NV,Long,CM61-BEAD-NV-DOU-0945-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Long and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,11400.0,Y,3800,,,,,
NV,Mount Como,CM61-BEAD-NV-DOU-0948-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Mount Como and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,Sleeping Elephant,CM61-BEAD-NV-DOU-0954-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Sleeping Elephant and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,11/30/2028,N,,323080.39,Y,107693,,,,,
NV,Topaz Ranch Estates,CM61-BEAD-NV-DOU-0958-0,E9QDM8AGM7J5,Satview Broadband Ltd has been awarded to serve Topaz Ranch Estates and expects to have the project completed by 6/1/2026,L,Y,0.0,0.0,13,9/3/2025,10/1/2025,6/1/2026,N,,2463532.04,Y,874510,,,,,
NV,Gardnerville Ranchos,CM61-BEAD-NV-DOU-0959-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve Gardnerville Ranchos and expects to have the project completed by 7/14/2028,L,Y,0.0,0.0,8,9/3/2025,10/1/2025,7/14/2028,N,,627712.33,Y,0,,,,,
NV,Glenbrook Pray Meadow,CM61-BEAD-NV-DOU-1010-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Glenbrook Pray Meadow and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3000.0,Y,1000,,,,,
NV,Dresslerville Colony,CM61-BEAD-NV-DOU-1030-2,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Dresslerville Colony and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,11/30/2028,Y,Dresslerville,29225.0,Y,9741,,,,,
NV,East Valley,CM61-BEAD-NV-DOU-1031-0,TH77JLEPMRA3,Hot Spot Broadband has been awarded to serve East Valley and expects to have the project completed by 7/31/2028,L,Y,0.0,0.0,4,9/3/2025,10/1/2025,7/31/2028,N,,618245.0,Y,0,,,,,
NV,Mahogany,CM61-BEAD-NV-DOU-1044-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Mahogany and expects to have the project completed by 11/30/2028,C,Y,0.0,0.0,1,9/3/2025,10/1/2025,11/30/2028,N,,25674.0,Y,8558,,,,,
NV,Main,CM61-BEAD-NV-DOU-1045-0,QXVYZFKU8AV5,Digital Technology Solutions INC Dba DTS Fiber has been awarded to serve Main and expects to have the project completed by 11/30/2028,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,11/30/2028,N,,24560.1,Y,8186,,,,,
NV,Indian Hills,CM61-BEAD-NV-DOU-1046-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Indian Hills and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,Maggie Summit,CM61-BEAD-NV-ELK-0026-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Maggie Summit and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,9600.0,Y,3200,,,,,
NV,Carlin West,CM61-BEAD-NV-ELK-0070-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Carlin West and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1200.0,Y,0,,,,,
NV,Wild Horse,CM61-BEAD-NV-ELK-0101-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Wild Horse and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,2400.0,Y,0,,,,,
NV,McAfee Peak,CM61-BEAD-NV-ELK-0148-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve McAfee Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Delaware Creek,CM61-BEAD-NV-ELK-0149-0,C446FQFZSM64,Rural Telephone Company has been awarded to serve Delaware Creek and expects to have the project completed by 12/31/2029,L,Y,0.0,0.0,2,9/3/2025,10/1/2025,12/31/2029,N,,150454.0,Y,91162,,,,,
NV,Kittridge Springs,CM61-BEAD-NV-ELK-0151-0,Q69DNN3QN6C5,Anthem Broadband of Nevada has been awarded to serve Kittridge Springs and expects to have the project completed by 6/2/2026,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,6/2/2026,N,,0.0,Y,1,,,,,
NV,The Buttes,CM61-BEAD-NV-ELK-0152-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve The Buttes and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,West Lee,CM61-BEAD-NV-ELK-0153-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve West Lee and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1800.0,Y,0,,,,,
NV,Halleck Southwest,CM61-BEAD-NV-ELK-0154-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Halleck Southwest and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,9000.0,Y,3000,,,,,
NV,Lamoille,CM61-BEAD-NV-ELK-0155-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Lamoille and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,1800.0,Y,0,,,,,
NV,Harrison Pass,CM61-BEAD-NV-ELK-0156-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Harrison Pass and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Soldier Peak,CM61-BEAD-NV-ELK-0157-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Soldier Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3000.0,Y,1000,,,,,
NV,Red Spring,CM61-BEAD-NV-ELK-0158-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Red Spring and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,600.0,Y,0,,,,,
NV,White Flats,CM61-BEAD-NV-ELK-0159-0,Q69DNN3QN6C5,Anthem Broadband of Nevada has been awarded to serve White Flats and expects to have the project completed by 9/30/2028,L,Y,0.0,0.0,7,9/3/2025,10/1/2025,9/30/2028,N,,3587119.82,Y,0,,,,,
NV,Green Mountain,CM61-BEAD-NV-ELK-0160-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Green Mountain and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,15600.0,Y,5200,,,,,
NV,Jackpot,CM61-BEAD-NV-ELK-0161-0,DKN1ARHXMM25,Filer Mutual Telephone Company dba Truleap Technologies has been awarded to serve Jackpot and expects to have the project completed by 7/1/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,7/1/2026,N,,0.01,Y,1,,,,,
NV,Henry,CM61-BEAD-NV-ELK-0162-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Henry and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,2250.0,Y,0,,,,,
NV,Harris Canyon,CM61-BEAD-NV-ELK-0163-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Harris Canyon and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,750.0,Y,0,,,,,
NV,Wells Peak,CM61-BEAD-NV-ELK-0164-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Wells Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,4,9/3/2025,10/1/2025,1/31/2027,N,,8400.0,Y,2800,,,,,
NV,Metropolis,CM61-BEAD-NV-ELK-0165-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Metropolis and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,N,,4200.0,Y,0,,,,,
NV,Tijuana John Peak,CM61-BEAD-NV-ELK-0167-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Tijuana John Peak and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,3,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Nile Spring,CM61-BEAD-NV-ELK-0168-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Nile Spring and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Hot Lake,CM61-BEAD-NV-ELK-0169-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Hot Lake and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,West Wendover,CM61-BEAD-NV-ELK-0170-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve West Wendover and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,3600.0,Y,1200,,,,,
NV,Oregon Canyon,CM61-BEAD-NV-ELK-0178-4,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Oregon Canyon and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,800.0,Y,9800,,,,,
NV,Oregon Canyon,CM61-BEAD-NV-ELK-0178-0,KK9ETRLH6NR3,Humboldt Telephone has been awarded to serve Oregon Canyon and expects to have the project completed by 7/1/2028,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,7/1/2028,N,,350994.28,Y,116998,,,,,
NV,Contact,CM61-BEAD-NV-ELK-0403-0,H5JUPMRB3KX6,Space Exploration Technologies Corp has been awarded to serve Contact and expects to have the project completed by 1/1/2026,L,N,0.0,0.0,2,9/3/2025,10/1/2025,1/1/2026,N,,7500.0,Y,0,,,,,
NV,Jarbidge North,CM61-BEAD-NV-ELK-0412-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Jarbidge North and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1800.0,Y,600,,,,,
NV,Mount Blitzen,CM61-BEAD-NV-ELK-0446-0,C446FQFZSM64,Rural Telephone Company has been awarded to serve Mount Blitzen and expects to have the project completed by 12/31/2029,L,Y,0.0,0.0,3,9/3/2025,10/1/2025,12/31/2029,N,,376794.0,Y,125598,,,,,
NV,Winter Ridge,CM61-BEAD-NV-ELK-0447-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Winter Ridge and expects to have the project completed by 1/31/2027,L,N,0.0,0.0,1,9/3/2025,10/1/2025,1/31/2027,N,,1200.0,Y,400,,,,,
NV,Mahala Creek East,CM61-BEAD-NV-ELK-0451-0,C446FQFZSM64,Rural Telephone Company has been awarded to serve Mahala Creek East and expects to have the project completed by 12/31/2029,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2029,N,,0.0,Y,0,,,,,
NV,Cottonwood Peak,CM61-BEAD-NV-ELK-0452-0,C446FQFZSM64,Rural Telephone Company has been awarded to serve Cottonwood Peak and expects to have the project completed by 12/31/2029,L,Y,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2029,N,,0.0,Y,0,,,,,
NV,Odgers Ranch,CM61-BEAD-NV-ELK-0453-0,PX3CHN4WCPG3,Amazon Kuiper Commercial Services has been awarded to serve Odgers Ranch and expects to have the project completed by 12/31/2026,L,N,0.0,0.0,1,9/3/2025,10/1/2025,12/31/2026,Y,Odgers Ranch,600.0,Y,0,,,,,
